forecast_date,target,target_end_date,location,type,quantile,value
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.55,4058
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.75,4732
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.8,4966
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.7,4464
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.7,4570
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.05,2574
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.99,6889
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.75,4767
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.8,5013
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.3,3424
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.025,2362
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.15,2915
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.45,3769
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.8,4847
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.975,6299
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.975,6842
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.85,5058
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.9,5389
2024-09-23,0 wk ahead inc case,2024-09-21,GR,quantile,0.95,5895
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.85,5326
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.55,4053
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.4,3653
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.5,3915
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.35,3507
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.95,6428
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.45,3787
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.6,4203
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.2,3076
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.25,3226
2024-09-23,2 wk ahead inc case,2024-10-05,GR,quantile,0.9,5718
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.3,3380
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.7,4539
2024-09-23,1 wk ahead inc case,2024-09-28,GR,quantile,0.65,4366
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.99,3227
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.95,2745
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.55,2491
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.75,2579
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.8,2604
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.9,2681
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.5,2473
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.85,2636
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.2,2337
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.975,3140
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.7,2554
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.85,2915
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.75,2832
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.99,2864
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.6,2510
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.9,2974
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.15,2309
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.25,2363
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.45,2451
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.65,2531
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.95,3061
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.35,2600
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.975,2799
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.1,2274
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.8,2870
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.4,2430
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.3,2570
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.25,2541
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.7,2797
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.35,2409
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.05,2220
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.65,2764
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.15,2472
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.3,2388
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.05,2359
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.01,2241
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.6,2736
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.2,2508
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.1,2428
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.025,2175
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.4,2629
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.45,2657
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.99,2916
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.025,2303
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.5,2684
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.975,2840
2024-09-23,0 wk ahead inc case,2024-09-21,HR,quantile,0.01,2124
2024-09-23,3 wk ahead inc case,2024-10-12,HR,quantile,0.55,2709
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.95,2721
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.975,2858
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.99,3032
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.9,2577
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.95,2766
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.25,2275
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.45,2379
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.3,2303
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.4,2354
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.2,2244
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.15,2211
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.65,2254
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.9,2677
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.1,2166
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.85,2487
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.7,2303
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.3,1962
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.75,2353
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.35,2330
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.05,2104
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.55,2167
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.35,2003
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.025,2045
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.8,2413
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.4,2046
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.75,2548
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.45,2086
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.01,1502
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.6,2210
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.25,1916
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.5,2126
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.8,2581
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.65,2486
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.85,2624
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.6,2457
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.7,2515
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.5,2405
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.55,2430
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.2,1870
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.15,1816
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.05,1648
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.1,1746
2024-09-23,2 wk ahead inc case,2024-10-05,HR,quantile,0.01,1989
2024-09-23,1 wk ahead inc case,2024-09-28,HR,quantile,0.025,1571
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.7,701
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.65,678
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.8,749
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.9,823
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.85,782
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.75,722
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.95,888
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.5,624
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.45,608
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.4,592
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.6,659
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.01,349
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.55,640
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.975,946
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.35,574
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.025,387
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.3,558
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.5,581
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.3,535
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.7,755
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.2,510
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.15,495
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.45,570
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.55,593
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.99,1023
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.75,646
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.01,405
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.25,523
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.4,558
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.1,459
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.25,541
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.99,835
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.05,417
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.35,546
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.8,663
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.15,490
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.75,789
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.2,522
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.85,683
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.975,790
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.4,609
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.025,432
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.1,478
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.6,605
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.15,499
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.8,823
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.01,378
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.05,453
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.65,616
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.9,643
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.95,679
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.85,618
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.25,542
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.1,474
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.9,712
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.95,753
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.05,437
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.8,597
2024-09-23,0 wk ahead inc case,2024-09-21,HU,quantile,0.025,410
2024-09-23,2 wk ahead inc case,2024-10-05,HU,quantile,0.7,631
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.99,759
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.975,714
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.2,517
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.5,652
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.975,1109
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.99,1203
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.3,564
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.65,726
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.55,675
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.6,699
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.75,581
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.45,630
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.35,587
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.95,1021
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.01,353
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.25,465
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.3,476
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.6,543
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.9,923
2024-09-23,1 wk ahead inc case,2024-09-28,HU,quantile,0.85,866
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.35,487
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.4,498
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.7,566
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.025,376
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.15,437
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.2,453
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.55,531
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.65,554
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.05,395
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.5,520
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.1,420
2024-09-23,3 wk ahead inc case,2024-10-12,HU,quantile,0.45,509
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.2,6331
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.01,5091
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.15,6146
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.4,6905
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.45,7033
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.5,7159
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.55,7285
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.6,7416
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.1,5945
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.65,7557
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.7,7727
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.75,7901
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.8,8092
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.85,8324
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.9,8626
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.95,9085
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.99,10033
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.025,5375
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.05,5647
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.25,6486
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.3,6644
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.35,6779
2024-09-23,0 wk ahead inc case,2024-09-21,LT,quantile,0.975,9494
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.975,7877
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.99,8744
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.01,3767
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.025,4078
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.05,4365
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.55,6425
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.6,6611
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.65,6821
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.7,7045
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.85,7850
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.9,8318
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.95,9028
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.975,9672
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.99,10447
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.45,3915
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.5,4166
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.55,4423
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.6,4709
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.65,5037
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.7,5395
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.8,6241
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.85,6878
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.9,7759
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.95,9240
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.975,10841
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.99,12876
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.5,6244
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.75,7285
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.8,7548
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.01,2126
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.75,5756
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.025,2370
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.05,2588
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.01,1288
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.025,1626
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.05,1869
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.1,2209
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.15,2483
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.2,2752
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.25,2983
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.3,3210
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.35,3463
2024-09-23,3 wk ahead inc case,2024-10-12,LT,quantile,0.4,3697
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.1,4705
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.15,4979
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.2,5203
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.25,5387
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.3,5560
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.35,5730
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.4,5897
2024-09-23,1 wk ahead inc case,2024-09-28,LT,quantile,0.45,6068
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.1,2907
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.15,3137
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.2,3334
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.25,3518
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.3,3695
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.35,3847
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.4,4007
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.45,4169
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.5,4331
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.55,4493
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.6,4668
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.65,4858
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.7,5065
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.75,5299
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.8,5594
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.85,5939
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.9,6377
2024-09-23,2 wk ahead inc case,2024-10-05,LT,quantile,0.95,7109
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.9,211
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.95,216
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.1,179
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.85,208
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.15,181
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.75,203
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.2,184
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.8,205
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.7,201
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.05,174
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.25,186
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.3,187
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.35,189
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.65,199
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.5,194
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.55,196
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.99,225
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.6,197
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.025,171
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.25,193
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.55,199
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.45,193
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.4,191
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.975,220
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.2,191
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.4,196
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.35,195
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.3,194
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.6,200
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.45,197
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.15,190
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.025,182
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.05,185
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.1,188
2024-09-23,0 wk ahead inc case,2024-09-21,LU,quantile,0.01,167
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.5,198
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.99,248
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.01,180
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.7,180
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.01,105
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.75,185
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.8,192
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.9,208
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.95,223
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.975,235
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.65,201
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.85,199
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.7,203
2024-09-23,3 wk ahead inc case,2024-10-12,LU,quantile,0.8,205
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.025,111
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.15,133
2024-09-23,2 wk ahead inc case,2024-10-05,LU,quantile,0.2,138
